Model,FeatureSelection,Scaler,Numberoffeatures,Rmse,R2Score(train),R2Score(test),Params
VotingRegressor,SelectKBest,MinMaxScaler(),12,225410.71661657648,0.7369269292825872,0.6639033194526025,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,StandardScaler(),12,225413.76829874035,0.7367627704158843,0.6638942190229191,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,-,7,230786.3178976271,0.7271909671853907,0.6476816850054966,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,RobustScaler(),7,230808.3617683035,0.7272469267383038,0.6476143774600978,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,MinMaxScaler(),7,230825.81811370657,0.7273887560941574,0.6475610726516152,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,StandardScaler(),7,230890.3003716704,0.7269763251255901,0.6473641342646524,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,RobustScaler(),19,232234.01169251208,0.7269002718778159,0.6432477239274547,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,MinMaxScaler(),16,233065.26110886424,0.7261200025750141,0.6406892627519791,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,StandardScaler(),16,233766.3268949525,0.7262096871167967,0.638524381340491,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,RobustScaler(),16,234059.7389905436,0.7269582373595125,0.6376163987265395,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,MinMaxScaler(),19,234443.0318661256,0.727463891512953,0.636428558538861,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,StandardScaler(),19,234536.31121090395,0.7268447979774186,0.6361391880056371,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,-,19,234633.57306358183,0.726377502929259,0.6358373403765678,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,-,16,235379.9263219029,0.7272257451821529,0.633516902913123,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,MinMaxScaler(),13,238208.7146682786,0.71506076990228,0.6246552071624392,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,RobustScaler(),13,238307.32145141912,0.7143977977162795,0.6243443939906539,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,StandardScaler(),13,238816.32423075708,0.7140296613384324,0.6227379477456301,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,-,13,239552.87119542784,0.7143876343079593,0.6204072886538744,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SFS,-,19,123309.2824188322,0.9576768553919603,0.8994211548613851,"{'estimators':[('xgb',XGBRegressor(alpha=100,base_score=None,booster=None,callbacks=Nonecolsample_bylevel=None,colsample_bynode=Nonecolsample_bytree=None,device=None,early_stopping_rounds=Noneenable_categorical=False,eval_metric=None,feature_types=Nonegamma=None,grow_policy=None,importance_type=Noneinteraction_constraints=None,learning_rate=0.3,max_bin=Nonemax_cat_threshold=None,max_cat_to_onehot=Nonemax_delta_step=None,max_depth=5,max_leaves=Nonemin_child_weight=None,missing=nan,monotone_constraints=Nonemulti_strategy=None,n_estimators=200,n_jobs=Nonenum_parallel_tree=None,...)),('rf',RandomForestRegressor(min_samples_leaf=2,min_samples_split=20,n_estimators=50random_state=42)),('L',LGBMRegressor(learning_rate=0.01,max_depth=5,min_data_in_leaf=100n_estimators=1000,num_leaves=5,objective='regression'random_state=42))],'n_jobs':20,'verbose':False,'weights':[2,1,1],'xgb':XGBRegressor(alpha=100,base_score=None,booster=None,callbacks=Nonecolsample_bylevel=None,colsample_bynode=Nonecolsample_bytree=None,device=None,early_stopping_rounds=Noneenable_categorical=False,eval_metric=None,feature_types=Nonegamma=None,grow_policy=None,importance_type=Noneinteraction_constraints=None,learning_rate=0.3,max_bin=Nonemax_cat_threshold=None,max_cat_to_onehot=Nonemax_delta_step=None,max_depth=5,max_leaves=Nonemin_child_weight=None,missing=nan,monotone_constraints=Nonemulti_strategy=None,n_estimators=200,n_jobs=Nonenum_parallel_tree=None,...),'rf':RandomForestRegressor(min_samples_leaf=2,min_samples_split=20,n_estimators=50random_state=42),'L':LGBMRegressor(learning_rate=0.01,max_depth=5,min_data_in_leaf=100n_estimators=1000,num_leaves=5,objective='regression'random_state=42),'xgb__objective':'reg:squarederror','xgb__base_score':None,'xgb__booster':None,'xgb__callbacks':None,'xgb__colsample_bylevel':None,'xgb__colsample_bynode':None,'xgb__colsample_bytree':None,'xgb__device':None,'xgb__early_stopping_rounds':None,'xgb__enable_categorical':False,'xgb__eval_metric':None,'xgb__feature_types':None,'xgb__gamma':None,'xgb__grow_policy':None,'xgb__importance_type':None,'xgb__interaction_constraints':None,'xgb__learning_rate':0.3,'xgb__max_bin':None,'xgb__max_cat_threshold':None,'xgb__max_cat_to_onehot':None,'xgb__max_delta_step':None,'xgb__max_depth':5,'xgb__max_leaves':None,'xgb__min_child_weight':None,'xgb__missing':nan,'xgb__monotone_constraints':None,'xgb__multi_strategy':None,'xgb__n_estimators':200,'xgb__n_jobs':None,'xgb__num_parallel_tree':None,'xgb__random_state':42,'xgb__reg_alpha':None,'xgb__reg_lambda':3,'xgb__sampling_method':None,'xgb__scale_pos_weight':None,'xgb__subsample':None,'xgb__tree_method':None,'xgb__validate_parameters':None,'xgb__verbosity':None,'xgb__alpha':100,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':2,'rf__min_samples_split':20,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':50,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'L__boosting_type':'gbdt','L__class_weight':None,'L__colsample_bytree':1.0,'L__importance_type':'split','L__learning_rate':0.01,'L__max_depth':5,'L__min_child_samples':20,'L__min_child_weight':0.001,'L__min_split_gain':0.0,'L__n_estimators':1000,'L__n_jobs':None,'L__num_leaves':5,'L__objective':'regression','L__random_state':42,'L__reg_alpha':0.0,'L__reg_lambda':0.0,'L__subsample':1.0,'L__subsample_for_bin':200000,'L__subsample_freq':0,'L__min_data_in_leaf':100}"
