Model,FeatureSelection,Scaler,Number of features,Rmse,R2 Score(train),R2 Score(test),Params
SVR,SFS,StandardScaler(),16,548057.0401340624,-1.234363629498631,-0.9868570678410578,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),7,558059.250832241,-1.3254190125116292,-1.060040351388957,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),19,575652.398283974,-1.4626935054522026,-1.191975726308082,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,19,607480.5660974522,-1.6168095359529242,-1.4410680234868225,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),19,617631.830014918,-1.8380452403608367,-1.5233322762003318,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),16,627343.3584220269,-1.931109847670029,-1.6033089586413984,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),16,643019.7235342345,-2.096514781047913,-1.7350400645803847,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),13,675199.898120016,-2.428418874858272,-2.0156423936954813,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),7,714075.6299624309,-2.847713563298316,-2.372900479803336,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),7,768503.9550020304,-3.394111016464845,-2.9066753075718923,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),12,898633.3801813902,-5.10482970997049,-4.341708652878878,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,16,950851.0298012212,-5.938720867044705,-4.980535410360709,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,7,1653311.629567849,-19.21844357625537,-17.08108738216274,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,12,2562065.288186676,-48.30430550175235,-42.42056685144876,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,16,1.7658641214437368e+18,-2.389439851415106e+25,-2.0626696062182897e+25,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,19,7.07473911589141e+18,-3.8328136443761206e+26,-3.3108229971877746e+26,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,19,1.1517799095883651e+19,-1.0159207203340566e+27,-8.775140961376578e+26,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,13,1.7457610072581452e+19,-2.333525536713968e+27,-2.0159728631251183e+27,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,-,-,22,4.806777702762163e+19,-1.7697104186635744e+28,-1.5283512611727388e+28,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,16,5.003492605038311e+19,-1.9173276879101609e+28,-1.6560049411669626e+28,"{'C': 10000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),19,250962.23595938005,0.5908014529829835,0.5833879243866475,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),19,252248.5015676577,0.5862740604596564,0.5791064272186357,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),16,256401.6266956369,0.5740006644573677,0.5651327959793817,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),19,261747.63737952447,0.5541910947828608,0.5468096596957466,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),19,261955.91489312705,0.5532272562858895,0.546088148610449,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),16,263651.8091225826,0.5504606981806859,0.5401919024703621,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),16,266780.94743326434,0.5358056367284936,0.5292127150346719,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),19,268100.5716194428,0.534006166787864,0.524543724826163,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),12,269199.07607698493,0.5271101594714981,0.5206395120064826,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),16,271811.97296473343,0.5221576782099888,0.5112888252163317,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),16,277002.95207554515,0.4997463579878666,0.4924440787665914,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),12,278894.39270701044,0.4891390336622089,0.4854889941563445,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),13,281435.42473731615,0.4845666522675121,0.4760707709895234,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,12,295099.7944880554,0.4383264200181725,0.4239596336839714,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),12,296721.4850175362,0.4280613192748825,0.4176110965991803,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),7,301022.7903705362,0.3980810878492917,0.4006039755084437,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,7,305837.4624210829,0.3848712185942549,0.3812767057584624,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),12,306457.02068403404,0.381653997287929,0.3787673767705256,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),7,312601.8330841285,0.3482251455246509,0.3536047676342738,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),7,324802.3099445234,0.3087032337129375,0.3021640769243977,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),7,329009.09290517727,0.2884552997047862,0.2839705163691435,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),19,384555.8577635108,0.014664439497299,0.021785792715423,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),19,384727.4133156338,0.0134519792844554,0.0209128089447168,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),19,384762.5790626591,0.0141770972877448,0.0207338151697731,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),16,385478.6237093152,0.0104157519711347,0.0170855873333205,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),16,385865.3578458284,0.0064661148274332,0.0151123664303908,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),16,386146.0025006466,0.0056022779926311,0.0136792034881243,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),13,386878.3534370844,0.0031045852597416,0.0099344130206727,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),12,387895.4449604106,-0.0051105063685237,0.0047218650621851,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),12,388724.86623348726,-0.0090391798332831,0.0004609878570159,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,12,388990.70584834606,-0.1010300217420223,-0.000906601139103,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),7,389789.2086613664,-0.014677347963065,-0.0050200518364773,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),7,389790.6344420223,-0.0160660012985309,-0.0050274042245763,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),19,461485.73982122215,-0.5129449418700966,-0.4087426884670961,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),13,487800.027455628,-0.6913326835320974,-0.5739783147382171,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),16,505717.0730137134,-0.8337744688201816,-0.6917272119466804,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,7,1995988.638484569,-27.12874952116737,-25.35307108802925,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,16,2256503.502378724,-36.48252659470701,-32.68116676327912,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,19,5110606.620609829,-194.22447306825987,-171.76668900064954,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,16,1.855120225842394e+16,-2.6370485760075534e+21,-2.276455811846409e+21,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,16,1.9917539902694504e+16,-3.03984450073179e+21,-2.6241369444614e+21,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,19,2.849822283292678e+17,-6.216456320663995e+23,-5.37218128712357e+23,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,13,6.422318356700096e+17,-3.158978725617377e+24,-2.7283417173888376e+24,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,19,6.422318579789426e+17,-3.158978945967556e+24,-2.728341906935323e+24,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,-,-,22,6.422318579803167e+17,-3.158978945987545e+24,-2.728341906946997e+24,"{'C': 100, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),16,243951.9479640257,0.6005378021905876,0.6063378279167231,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),19,245624.66537799384,0.5924814891732028,0.6009208340267027,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),19,250057.38148041675,0.5791415967594173,0.5863867317963405,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),16,264331.1476402381,0.527204187112511,0.537819320385198,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),19,264987.78031874244,0.519205153674818,0.5355202354252192,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),16,271488.9614316347,0.4968719540077212,0.5124496684780581,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),19,275276.44302505907,0.488690339637184,0.4987513688233966,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),13,278658.62209531496,0.4749786700126306,0.4863585369145523,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),16,278927.33002471406,0.4738272760312184,0.4853674598867517,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),12,279932.9019231204,0.4764620010538839,0.4816501271309714,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),7,280332.30894246395,0.4757815992934544,0.4801699133164686,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,7,282137.5027445762,0.4757648876604925,0.4734534885260713,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),7,289437.2554735531,0.4393045558719838,0.4458543011986736,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,12,290000.72397897096,0.437021946866664,0.443694609752879,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),12,290964.7818028001,0.4134689684536683,0.4399897776205851,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),7,291471.8381814228,0.4147254587294017,0.4380362478811324,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),12,294636.23446446593,0.3963196659619672,0.425767968072328,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),16,294957.8316375253,0.4061507271401772,0.4245137286985494,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),16,303186.6404273788,0.3624048886772585,0.3919556950182875,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),7,310541.2899689772,0.3265571574567062,0.3620982270619362,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),12,338242.75334171235,0.2129999022532437,0.2432157143767126,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),19,340811.71470870875,0.2328101336156395,0.2316764721980371,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),19,344011.56260747433,0.2141481645350876,0.2171813142320221,"{'C': 1000, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 1000, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
